,Location,onset_figs,heading,flower_beg,flower_end,grain_fill_beg,grain_fill_end,Longitude,Latitude,Country
1597,MAR85:44,339,87,91,95,103,120,-8.28333,29.6667,MAR
1598,MAR85:46,350,104,108,112,119,135,-6.01667,30.7833,MAR
1599,MAR85:47,328,80,84,89,97,115,-9,29.2667,MAR
1600,MAR85:48,332,93,97,101,109,126,-5.015,31.515,MAR
1601,MAR85:49,332,93,97,101,109,126,-4.95,31.53,MAR
1602,MAR85:5,306,27,32,37,46,66,-10,28.9281,MAR
1603,MAR85:50,304,58,63,68,78,98,-6.81417,31.98,MAR
1604,MAR85:51,338,94,98,102,110,126,-4.7,31.55,MAR
1605,MAR85:52,344,96,100,104,111,127,-4.46667,31.5333,MAR
1606,MAR85:53,306,57,62,67,76,97,-8.46667,31.3167,MAR
1607,MAR85:54,306,59,64,68,77,96,-4.16333,31.3269,MAR
1608,MAR85:56,334,98,102,106,113,130,-4.16667,31.65,MAR
1609,MAR85:58,335,96,100,104,112,129,-4.2,31.7,MAR
1610,MAR85:6,306,30,35,40,49,69,-9.85,28.95,MAR
1611,MAR85:60,293,33,39,45,57,81,-6.88333,33.5833,MAR
1612,MAR85:61,295,30,36,42,53,76,-7.11667,33.55,MAR
1613,MAR85:63,296,21,26,32,42,65,-8.98333,32.2333,MAR
1614,MAR85:69,306,32,37,42,52,73,-9.25556,32.2392,MAR
1615,MAR85:73,296,27,33,39,50,73,-9.4,31.8,MAR
1616,MAR85:8,340,80,84,89,97,114,-9.425,29.0583,MAR
1617,MAR85:80,294,95,100,105,115,134,-7.93333,31.15,MAR
1618,MAR85:85,313,53,58,63,72,92,-8.83333,31.5,MAR
1619,MAR85:88,310,45,50,56,65,85,-8.61667,31.8167,MAR
1620,MAR85:9,346,86,90,94,102,119,-8.95,29.15,MAR
1621,MAR85:94,291,33,40,46,58,82,-6.26528,33.5842,MAR
1622,MAR85:98,322,89,93,97,105,123,-3.63333,31.95,MAR
1623,MAR87-1:1,290,22,28,34,46,71,-6.49444,33.9603,MAR
1624,MAR87-1:106,282,12,18,25,37,64,-5.58333,34.8,MAR
1625,MAR87-1:13,280,43,51,59,71,96,-4.90583,33.8567,MAR
1626,MAR87-1:14,279,63,70,77,89,113,-4.90556,33.7947,MAR
1627,MAR87-1:15,284,45,53,60,72,96,-4.85,33.8333,MAR
1628,MAR87-1:16,287,34,41,48,61,85,-5.86667,33.7167,MAR
1629,MAR87-1:18,276,96,102,108,119,143,-4.88333,33.6833,MAR
1630,MAR87-1:19,276,101,107,113,124,147,-4.98333,33.6167,MAR
1631,MAR87-1:20,276,102,108,114,125,148,-5.11667,33.5667,MAR
1632,MAR87-1:26,275,67,74,81,93,118,-4.85917,34.8811,MAR
1633,MAR87-1:28,288,30,37,44,56,81,-4.78333,34.0333,MAR
1634,MAR87-1:30,289,32,39,46,58,82,-4.65,34.0167,MAR
1635,MAR87-1:33,290,35,41,48,60,84,-4.5,34.15,MAR
1636,MAR87-1:34,295,63,69,74,85,108,-1.98,34.5578,MAR
1637,MAR87-1:35,302,65,71,76,87,109,-2.01667,34.65,MAR
1638,MAR87-1:38,296,77,83,89,99,121,-2.03333,34.5167,MAR
1639,MAR87-1:39,298,74,80,85,96,118,-2.03333,34.5,MAR
1640,MAR87-1:4,289,23,29,35,47,72,-6.31667,33.9167,MAR
1641,MAR87-1:40,296,80,85,91,101,123,-2.1,34.4333,MAR
1642,MAR87-1:43,297,85,91,96,106,127,-2.05,34.25,MAR
1643,MAR87-1:44,302,81,87,92,102,123,-2.03333,34.0833,MAR
1644,MAR87-1:45,286,52,59,66,77,102,-3.60361,35.0039,MAR
1645,MAR87-1:47,290,37,44,51,63,87,-3.56667,34.95,MAR
1646,MAR87-1:48,281,44,52,59,72,98,-3.89667,35.0142,MAR
1647,MAR87-1:49,277,65,72,79,92,117,-3.92694,34.9597,MAR
1648,MAR87-1:50,286,29,36,43,56,81,-3.68556,35.0542,MAR
1649,MAR87-1:52,290,15,21,26,38,62,-3.86667,35.1833,MAR
1650,MAR87-1:53,285,25,32,39,52,78,-4,35.2,MAR
1651,MAR87-1:57,273,54,62,69,83,109,-5.01667,35.05,MAR
1652,MAR87-1:60,274,61,68,75,88,114,-5.17222,35.0625,MAR
1653,MAR87-1:62,276,22,30,38,52,80,-5.38333,35.3667,MAR
1654,MAR87-1:63,285,10,16,22,34,59,-5.33333,35.6167,MAR
1655,MAR87-1:64,285,9,15,21,33,58,-5.26111,35.58,MAR
1656,MAR87-1:67,306,42,47,53,63,84,-5.15806,35.5036,MAR
1657,MAR87-1:68,285,9,15,21,32,58,-5.1,35.45,MAR
1658,MAR87-1:69,285,9,15,21,32,58,-5.1,35.4333,MAR
1659,MAR87-1:7,290,30,36,43,55,79,-6.28333,33.8333,MAR
1660,MAR87-1:77,285,29,36,43,56,81,-5,34.1167,MAR
1661,MAR87-1:78,284,28,35,42,55,80,-5.03333,34.1667,MAR
1662,MAR87-1:81,287,18,25,31,43,69,-5.28333,34.3667,MAR
1663,MAR87-1:82,287,18,24,31,43,68,-5.26667,34.3833,MAR
1664,MAR87-1:83,285,14,21,27,39,65,-5.32611,34.3244,MAR
1665,MAR87-1:85,291,45,52,59,70,94,-3.83333,34.2667,MAR
1666,MAR87-1:86,301,49,55,61,71,94,-3.51667,34.25,MAR
1667,MAR87-1:87,293,54,60,66,77,101,-3.57583,34.3731,MAR
1668,MAR87-1:88,303,49,55,60,71,93,-2.83333,34.5833,MAR
1669,MAR87-1:9,288,40,47,54,66,90,-6.13222,33.6083,MAR
1670,MAR87-1:90,300,64,69,75,86,108,-2.03333,34.7333,MAR
1671,MAR87-1:93,299,34,40,46,57,80,-2.33333,34.95,MAR
1672,MAR87-1:95,295,25,31,37,48,72,-2.85,35.05,MAR
1673,MAR87-1:96,290,16,22,27,39,63,-3.91667,35.2167,MAR
1674,MAR87-1:97,286,32,39,46,59,84,-4.01667,35.1833,MAR
1675,MAR90:1,317,61,65,70,79,98,-7.41667,32.0833,MAR
1676,MAR90:2,311,58,63,68,77,96,-8,31.5,MAR
1677,MAR90:5,304,77,82,87,97,116,-7.75,31.3333,MAR
1678,MKD-S132,263,73,81,88,99,122,21.75,41.7667,MKD
1679,MKD-S133,257,61,70,79,92,116,21.4,42,MKD
1680,MKD-S134,261,84,90,97,108,129,21.7167,42.1333,MKD
1681,MKD-S135,241,362,30,53,77,109,20.9,41.8,MKD
1682,MKD-S136,265,87,94,100,110,131,22.0333,41.85,MKD
1683,MKD-S137,267,97,103,108,118,138,22.3667,41.9,MKD
1684,MKD-S138,268,93,99,105,115,135,22.6167,41.4,MKD
1685,MKD-S139,118,237,242,248,262,112,20.8333,42.0833,MKD
1686,MKD-S141,261,93,99,105,115,136,21.8333,42.2,MKD
1687,MKD-S142,261,92,98,104,115,135,21.7,42.1,MKD
1688,MKD-S143,269,61,69,76,89,112,22.5,41.1333,MKD
1689,MKD-S144,261,84,91,97,108,130,21.6833,42.05,MKD
1690,MKD-S145,238,83,93,102,116,141,21.0833,41.0667,MKD
1691,MKD-S146,240,13,46,63,85,117,20.8083,41.0667,MKD
1692,MKD-S147,246,120,126,131,142,162,21.6667,41.3667,MKD
1693,MKD-S149,267,123,128,133,141,159,22.7833,41.9667,MKD
1694,MKD-S150,243,32,54,68,87,117,20.9667,41.5,MKD
1695,MKD-S151,234,17,57,73,94,126,20.6,41.3333,MKD
1696,MKD-S152,253,82,90,97,109,131,21.4667,42.0833,MKD
1697,MKD-S153,252,79,87,94,107,129,21.4167,42.1,MKD
1698,MKD-S154,243,41,60,72,89,117,21.15,42.0667,MKD
1699,MKD-S155,259,93,99,105,116,137,21.6167,42.0667,MKD
1700,MKD-S156,261,72,80,87,99,122,21.5667,42.0167,MKD
1701,MKD-S157,249,85,93,100,111,134,21.4667,42.1,MKD
1702,MKD-S158,268,98,104,110,120,139,22.6167,41.35,MKD
1703,MKD-S159,246,78,87,95,107,131,21.3,42.0667,MKD
1704,MKD-S160,238,101,108,115,127,150,21.2833,41.9,MKD
1705,MKD-S161,261,84,91,97,108,130,21.65,42.0167,MKD
1706,MKD-S162,262,83,90,96,107,128,21.65,42,MKD
1707,MKD-S163,264,80,87,93,105,126,21.8333,41.7,MKD
1708,MKD-S164,265,67,75,82,94,117,21.95,41.5167,MKD
1709,MKD-S165,264,72,79,86,98,120,21.8667,41.6667,MKD
1710,MKD-S166,264,72,80,87,98,121,21.9167,41.6333,MKD
1711,MKD-S167,262,72,80,87,99,122,21.6833,41.65,MKD
1712,MKD-S168,264,73,80,87,99,121,21.9,41.6,MKD
1713,MKD-S169,242,70,81,91,105,131,21.1667,41.3,MKD
1714,MKD-S170,245,61,73,84,99,125,21.2,41.2,MKD
1715,MKD-S171,246,64,76,85,100,126,21.2667,41.15,MKD
1716,MKD-S172,266,71,78,85,97,119,22.15,41.4333,MKD
1717,MKD-S173,264,74,81,88,100,122,22.0167,41.4417,MKD
1718,MKD-S174,264,78,85,92,103,125,21.9,41.4167,MKD
1719,MKD-S175,266,77,84,91,102,124,22.1667,41.4167,MKD
1720,MKD-S176,246,56,69,79,95,122,21.3333,41.1,MKD
1721,MKD-S177,249,65,75,85,99,125,21.4667,41.0167,MKD
1722,MKD-S178,236,347,7,47,76,110,20.975,42.0167,MKD
1723,MKD-S179,264,83,90,96,107,128,21.9333,41.7833,MKD
1724,MKD-S180,265,97,103,108,118,138,22.25,41.6,MKD
1725,MKD-S181,265,91,97,103,113,133,22.0228,41.7733,MKD
1726,MKD-S182,266,88,94,100,110,131,22.2,41.8,MKD
1727,MKD-S184,268,93,99,105,115,135,22.55,41.55,MKD
1728,MKD-S185,267,96,102,108,118,137,22.4667,41.6333,MKD
1729,MKD-S187,268,62,70,77,90,113,22.4833,41.1833,MKD
1730,MKD-S188,263,81,88,94,105,127,21.8,41.7833,MKD
1731,MKD-S189,263,76,83,90,102,123,21.7667,41.75,MKD
1732,MKD-S190,262,80,87,94,105,127,21.6667,41.65,MKD
1733,MKD-S192,261,83,90,97,108,130,21.6667,41.5833,MKD
1734,MKD-S193,263,81,88,94,105,127,21.7167,41.7833,MKD
1735,MKD-S194,234,56,73,85,102,130,20.8667,41.8333,MKD
1736,MKD-S196,263,75,83,89,101,123,21.75,41.6833,MKD
1737,MKD-S197,265,72,79,86,98,120,21.95,41.5667,MKD
1738,MKD-S198,264,75,82,89,101,123,22.0167,41.4333,MKD
1739,MKD-S200,265,68,76,83,95,118,21.95,41.4833,MKD
1740,MKD-S201,264,79,87,93,104,126,21.9833,41.3833,MKD
1741,MKD-S202,264,66,74,81,94,117,21.9333,41.4333,MKD
1742,MKD-S203,264,86,92,99,109,131,22.0333,41.4167,MKD
1743,MKD-S204,263,81,88,94,106,127,21.8833,41.5,MKD
1744,MKD-S205,264,72,79,86,98,121,21.9,41.4833,MKD
1745,MKD-S206,262,81,88,95,106,128,21.8833,41.4667,MKD
1746,MKD-S207,265,83,90,96,107,128,22,41.8333,MKD
1747,MKD-S210,263,86,93,99,109,130,21.8667,42.1167,MKD
1748,MKD-S211,264,115,120,125,134,153,22.2667,41.95,MKD
1749,MKD-S212,262,92,98,104,114,134,21.8,42.15,MKD
1750,MKD-S213,266,66,74,81,93,116,22.1667,41.4667,MKD
1751,MKD-S214,266,68,76,83,95,117,22.1333,41.5167,MKD
1752,MKD-S215,266,66,74,81,93,116,22.15,41.4833,MKD
1753,MKD-S216,266,90,96,102,112,133,22.105,41.7872,MKD
1754,MKD-S217,267,97,102,108,118,137,22.4167,41.9,MKD
1755,MKD-S218,266,90,96,102,112,132,22.25,41.8333,MKD
1756,MKD-S219,268,90,96,102,112,133,22.75,41.2667,MKD
1757,MKD-S220,270,78,85,91,102,124,22.6667,41.2333,MKD
1758,MKD-S221,268,87,93,99,110,131,22.6167,41.2333,MKD
1759,MKD-S223,270,81,88,94,105,126,22.65,41.2,MKD
1760,MKD-S224,269,67,75,82,94,116,22.55,41.2,MKD
1761,MKD-S225,269,66,74,81,93,116,22.5833,41.2,MKD
1762,MKD-S226,269,68,75,82,94,116,22.5167,41.2833,MKD
1763,MKD-S227,270,63,71,78,90,113,22.5667,41.1333,MKD
1764,MKD-S228,268,62,70,77,90,113,22.4833,41.25,MKD
1765,MKD-S230,264,109,114,119,128,148,22.1667,42,MKD
1766,MKD-S231,263,115,121,126,135,154,22.15,42.0167,MKD
1767,MKD-S232,265,100,105,111,120,140,22.1667,41.9,MKD
1768,MKD-S233,266,95,101,107,116,136,22.2,41.8833,MKD
1769,MKD-S234,264,110,115,120,129,148,22.1833,42,MKD
1770,MKD-S235,265,98,104,109,119,138,22.1831,41.9183,MKD
1771,MKD-S236,266,95,101,106,116,136,22.2167,41.8667,MKD
1772,MKD-S237,263,118,123,128,137,155,22.1667,42.0667,MKD
1773,MKD-S238,268,73,80,87,98,120,22.55,41.3167,MKD
1774,MKD-S239,269,68,75,82,94,116,22.4833,41.3333,MKD
1775,MKD-S240,263,106,112,117,126,145,22.1667,42.1833,MKD
1776,MKD-S241,263,121,126,131,139,158,22.35,42.2,MKD
1777,MKD-S242,263,88,94,100,111,131,21.8667,42.1667,MKD
1778,MKD-S243,261,113,118,123,132,152,22.0167,42.15,MKD
1779,MKD-S244,265,121,126,131,139,158,22.5833,41.8333,MKD
1780,MKD-S245,263,114,119,124,133,152,22.15,42.0667,MKD
1781,MKD-S246,263,102,108,113,123,142,22.0833,42.1333,MKD
1782,MKD-S247,263,111,116,121,130,150,22.1333,42.0833,MKD
1783,MKD-S248,263,111,116,121,131,150,22.1333,42.1167,MKD
1784,MKD-S254,264,65,73,81,93,116,21.9167,41.4667,MKD
1785,MKD-S261,270,86,92,98,108,129,22.65,41.4333,MKD
1786,MKD-S265,261,84,91,97,108,129,21.7083,42.1333,MKD
1787,NPL-S138,294,244,254,264,292,0,82.4,29.9167,NPL
1788,NPL-S139,294,4,8,13,23,43,81.7833,27.9333,NPL
1789,NPL-S140,294,24,30,36,46,68,87.5333,27.1167,NPL
1790,NPL-S145,294,365,4,9,18,38,85.25,26.8167,NPL
1791,NPL-S146,294,30,36,42,53,74,80.4167,29.5667,NPL
1792,NPL-S148,294,213,219,225,238,273,83.9667,29.1833,NPL
1793,NPL-S150,294,230,237,244,261,0,83.6833,28.8,NPL
1794,NPL-S151,294,206,212,218,230,261,84.0167,29.0833,NPL
1795,NPL-S153,294,28,34,40,50,71,80.4333,29.5667,NPL
1796,NPL-S154,294,75,80,85,94,113,81.75,29.0667,NPL
1797,NPL-S155,294,22,28,33,44,65,80.9667,29.2667,NPL
1798,NPL-S160,294,90,94,99,108,127,82.0833,29.7333,NPL
1799,NPL-S161,294,233,241,249,269,0,82.5667,29.15,NPL
1800,NPL-S162,294,209,214,220,233,267,82.5333,29.75,NPL
1801,NPL-S163,294,101,106,110,119,138,82.2667,29.25,NPL
1802,NPL-S165,294,134,139,144,153,172,81.8333,29.9667,NPL
1803,NPL-S168,294,33,39,45,55,74,82.2167,28.7,NPL
1804,NPL-S169,294,40,46,52,63,83,85.3833,27.7,NPL
1805,NPL-S171,294,191,197,203,215,242,83.6667,28.7333,NPL
1806,NPL-S172,294,59,64,69,78,98,84.3,28.2833,NPL
1807,NPL-S173,294,87,92,97,106,126,85.55,28,NPL
1808,NPL-S174,294,174,179,184,195,220,85.5333,28.05,NPL
1809,NPL-S180,123,135,147,157,175,214,85.05,28.5,NPL
1810,NPL-S181,294,251,261,272,0,0,83.8167,28.9833,NPL
1811,NPL-S182,294,208,214,220,232,265,83.9167,29.0833,NPL
1812,NPL-S188,294,176,182,187,198,224,83.7,28.7833,NPL
1813,NPL-S189,294,221,228,234,248,294,83.9667,29.2,NPL
1814,NPL-S193,294,24,30,35,46,67,83.2,28.1333,NPL
1815,NPL-S195,294,65,70,75,85,105,83.6667,28.45,NPL
1816,NPL-S207,294,176,181,187,197,222,82.0833,29.4667,NPL
1817,NPL-S215,294,47,53,59,68,87,81.3167,29.3667,NPL
1818,NPL-S224,294,35,41,47,57,77,81.3,29.05,NPL
1819,NPL-S227,294,158,163,167,176,198,81.8167,29.9667,NPL
1820,NPL-S228,294,97,102,107,115,135,82.25,29.25,NPL
1821,NPL-S230,294,4,9,14,23,44,81.6167,28.0333,NPL
1822,NPL-S231,294,16,22,27,37,59,82.4833,28.05,NPL
1823,NPL-S232,294,33,39,45,56,76,83.5167,27.8833,NPL
1824,NPL-S233,294,21,27,32,43,64,81.6,28.6,NPL
1825,NPL-S238,294,7,12,17,26,47,81.2833,28.6333,NPL
1826,NPL-S239,294,41,47,53,63,82,81.7167,28.8333,NPL
1827,NPL-S240,294,365,4,9,18,38,86.0833,26.8333,NPL
1828,NPL-S242,294,4,9,14,23,44,81.3833,28.2667,NPL
1829,NPL-S243,294,365,5,9,18,39,85.1333,27.0333,NPL
1830,NPL-S244,294,1,5,10,19,39,85.3833,27.0167,NPL
1831,NPL-S245,294,365,5,9,18,38,85.1333,26.9667,NPL
1832,NPL-S250,294,137,142,148,157,178,83.8,28.85,NPL
1833,NPL-S251,294,10,16,21,31,53,86.8333,27.0167,NPL
1834,NPL-S257,294,153,158,163,173,196,85.5667,28.0167,NPL
1835,NPL-S264,294,178,183,188,199,224,83.95,29,NPL
1836,NPL-S265,294,220,227,233,247,291,83.95,29.1833,NPL
1837,NPL-S275,294,365,5,9,18,39,86.0833,26.85,NPL
1838,NPL71:1,294,42,48,54,64,84,87.3167,27.0217,NPL
1839,NPL71:100,294,120,126,131,141,162,87.4083,27.8167,NPL
1840,NPL71:101,294,153,158,163,172,194,87.4,27.7667,NPL
1841,NPL71:102,294,76,81,86,96,116,87.4489,27.7503,NPL
1842,NPL71:103,294,147,152,157,167,188,87.4033,27.7617,NPL
1843,NPL71:104,294,92,97,102,112,133,87.4033,27.73,NPL
1844,NPL71:105,294,109,114,120,129,151,87.3633,27.7486,NPL
1845,NPL71:106,294,65,70,75,85,105,87.3489,27.7336,NPL
1846,NPL71:107,294,77,82,87,97,118,87.2556,27.6333,NPL
1847,NPL71:108,294,73,78,84,93,114,87.2542,27.6147,NPL
1848,NPL71:109,294,45,51,57,67,87,87.3017,27.595,NPL
1849,NPL71:12,294,56,62,67,77,98,87.08,27.2417,NPL
1850,NPL71:15,294,50,56,62,72,93,87.0783,27.315,NPL
1851,NPL71:16,294,54,60,65,75,95,87.085,27.3133,NPL
1852,NPL71:19,294,68,73,78,88,109,87.0667,27.3,NPL
1853,NPL71:20,294,41,47,53,63,84,87.0164,27.3439,NPL
1854,NPL71:21,294,37,43,50,60,81,86.8733,27.2917,NPL
1855,NPL71:22,294,36,42,48,59,80,86.8533,27.2867,NPL
1856,NPL71:23,294,78,83,88,98,120,86.8667,27.2483,NPL
1857,NPL71:25,294,81,86,91,101,123,86.9981,27.2683,NPL
1858,NPL71:27,294,101,106,111,121,143,87.3917,27.3817,NPL
1859,NPL71:3,294,78,83,88,98,119,87.4083,27.3167,NPL
1860,NPL71:30,294,21,27,33,44,65,87.3317,27.3583,NPL
1861,NPL71:31,294,53,59,64,74,94,87.2467,27.4717,NPL
1862,NPL71:32,294,54,60,65,75,95,87.2164,27.4431,NPL
1863,NPL71:33,294,80,86,91,101,122,87.2947,27.5017,NPL
1864,NPL71:34,294,35,41,47,58,78,87.2717,27.5267,NPL
1865,NPL71:35,294,79,84,89,99,120,87.215,27.58,NPL
1866,NPL71:36,294,76,81,86,96,117,87.2292,27.5839,NPL
1867,NPL71:37,294,97,102,108,117,139,87.2,27.595,NPL
1868,NPL71:38,294,77,82,87,97,118,87.2156,27.5667,NPL
1869,NPL71:39,294,49,55,60,70,91,87.2131,27.5417,NPL
1870,NPL71:40,294,62,67,72,82,102,87.2147,27.5581,NPL
1871,NPL71:41,294,71,76,81,91,111,87.18,27.5267,NPL
1872,NPL71:43,294,64,70,75,85,106,87.1333,27.4961,NPL
1873,NPL71:44,294,70,75,80,90,111,87.1333,27.5,NPL
1874,NPL71:46,294,72,77,83,93,114,87.0806,27.5111,NPL
1875,NPL71:47,294,59,65,70,80,100,87.0183,27.4933,NPL
1876,NPL71:48,294,61,67,72,82,103,87.0317,27.4719,NPL
1877,NPL71:49,294,30,36,42,53,74,87.1069,27.4994,NPL
1878,NPL71:5,294,76,81,86,96,117,87.4372,27.3164,NPL
1879,NPL71:50,294,84,89,95,105,126,87.0633,27.4364,NPL
1880,NPL71:51,294,64,69,75,84,104,85.9272,27.4611,NPL
1881,NPL71:52,294,77,82,88,98,119,86.9747,27.4122,NPL
1882,NPL71:54,294,102,107,112,122,144,86.89,27.4517,NPL
1883,NPL71:55,294,108,113,118,128,151,86.885,27.4617,NPL
1884,NPL71:56,294,103,108,113,123,146,86.8497,27.4686,NPL
1885,NPL71:57,294,116,121,126,136,159,86.8767,27.4883,NPL
1886,NPL71:58,294,43,49,55,65,86,86.8544,27.5006,NPL
1887,NPL71:59,294,52,58,63,73,93,86.8333,27.5,NPL
1888,NPL71:6,294,34,40,46,57,78,87.4367,27.2994,NPL
1889,NPL71:60,294,100,105,110,120,142,86.8167,27.5167,NPL
1890,NPL71:61,294,108,113,118,128,150,86.7994,27.5808,NPL
1891,NPL71:62,294,124,129,134,145,167,86.7667,27.5667,NPL
1892,NPL71:63,294,120,125,130,141,163,86.745,27.5783,NPL
1893,NPL71:65,294,57,63,68,78,98,86.7031,27.5994,NPL
1894,NPL71:66,294,129,134,139,150,171,86.7467,27.565,NPL
1895,NPL71:67,294,123,128,133,144,165,86.7417,27.5556,NPL
1896,NPL71:68,294,136,142,147,157,179,86.715,27.7233,NPL
1897,NPL71:7,294,49,55,61,70,91,87.4694,27.2831,NPL
1898,NPL71:71,294,129,134,139,149,171,86.73,27.7367,NPL
1899,NPL71:72,294,118,123,128,138,160,86.72,27.6994,NPL
1900,NPL71:73,294,93,98,103,113,134,86.7217,27.6167,NPL
1901,NPL71:74,294,139,145,150,160,181,86.74,27.6167,NPL
1902,NPL71:75,294,119,124,129,139,161,86.7336,27.6789,NPL
1903,NPL71:77,294,64,69,74,84,105,86.6803,27.5831,NPL
1904,NPL71:78,294,66,71,76,86,107,86.6767,27.5833,NPL
1905,NPL71:79,294,132,137,142,153,174,86.6264,27.5836,NPL
1906,NPL71:8,294,32,38,44,55,76,87.4167,27.28,NPL
1907,NPL71:81,294,149,154,159,169,192,86.6267,27.6067,NPL
1908,NPL71:82,294,103,108,113,123,145,86.745,27.5917,NPL
1909,NPL71:83,294,116,121,126,136,159,86.6117,27.5567,NPL
1910,NPL71:84,294,150,155,160,170,193,86.5794,27.5664,NPL
1911,NPL71:85,294,125,130,135,146,167,86.6172,27.5883,NPL
1912,NPL71:86,294,113,118,124,134,156,86.6133,27.5667,NPL
1913,NPL71:87,294,120,125,131,141,163,86.5822,27.5547,NPL
1914,NPL71:88,294,154,159,164,174,197,86.4775,27.6881,NPL
1915,NPL71:89,294,118,123,129,139,161,86.5517,27.5667,NPL
1916,NPL71:9,294,19,25,31,42,64,87.3967,27.2814,NPL
1917,NPL71:90,294,83,89,94,103,124,86.45,27.5975,NPL
1918,NPL71:91,294,78,83,88,98,119,86.4333,27.5833,NPL
1919,NPL71:92,294,87,93,98,107,128,86.35,27.5667,NPL
1920,NPL71:93,294,78,83,88,98,118,86.3167,27.6,NPL
1921,NPL71:94,294,71,76,81,91,111,86.3183,27.6172,NPL
1922,NPL71:95,294,63,68,74,83,103,86.1619,27.6289,NPL
1923,NPL71:96,294,74,79,84,94,114,86.1625,27.6344,NPL
1924,NPL71:97,294,65,70,75,85,106,87.0722,27.5389,NPL
1925,NPL71:98,294,53,59,64,74,94,85.8661,27.7278,NPL
1926,NPL71:99,294,205,211,217,228,258,87.5069,27.8208,NPL
1927,NPL79::3,294,20,26,32,42,64,85.75,27.5667,NPL
1928,NPL79::4,294,40,47,53,63,83,85.3,27.5833,NPL
1929,NPL79::5,294,76,81,86,95,115,83.6833,28.5333,NPL
1930,NPL79::6,294,79,84,89,98,118,82.7167,28.5333,NPL
1931,NPL89-2::20,294,31,38,44,55,75,85.6833,27.7667,NPL
1932,NPL89-2::21,294,56,62,67,77,96,85.4,27.6,NPL
1933,NPL89-2::23,294,144,149,154,163,185,83.6667,28.7167,NPL
1934,NPL89-2::26,294,85,90,95,105,125,86.0333,27.6833,NPL
1935,NPL89-2::27,294,30,37,42,54,74,86.0833,27.3333,NPL
1936,NPL89-2::30,294,177,182,188,198,224,86.7,27.7,NPL
1937,OMN87:1,306,5,9,12,20,37,56.6667,24.4,OMN
1938,OMN87:10,306,12,16,20,28,47,57.2833,23.1167,OMN
1939,OMN87:103,306,11,15,19,27,46,57.1833,23.4,OMN
1940,OMN87:105,306,22,27,32,42,62,56.5167,23.85,OMN
1941,OMN87:107,306,6,10,13,21,38,57.3333,22.6667,OMN
1942,OMN87:108,306,9,13,17,25,43,57.3333,23,OMN
1943,OMN87:113,245,315,319,324,333,358,57.67,23.145,OMN
1944,OMN87:12,245,315,319,324,334,359,57.3333,23.1667,OMN
1945,OMN87:123,306,6,10,14,21,38,57.25,22.6667,OMN
1946,OMN87:127,306,6,10,14,21,39,56.3333,26.0833,OMN
1947,OMN87:129,306,5,9,13,20,38,56.2833,26.2,OMN
1948,OMN87:132,306,20,25,30,39,60,56.1867,26.1067,OMN
1949,OMN87:133,306,10,14,18,27,45,55.91,24.5181,OMN
1950,OMN87:14,306,17,21,26,35,55,57.0833,23.1333,OMN
1951,OMN87:140,306,8,12,16,24,41,56.5,23.3333,OMN
1952,OMN87:145,306,12,16,21,29,48,56.5667,23.9,OMN
1953,OMN87:15,306,17,22,26,35,56,57.1333,23.0833,OMN
1954,OMN87:16,306,38,43,49,59,79,57.1333,23.1167,OMN
1955,OMN87:17,306,8,12,16,24,42,57.14,22.9433,OMN
1956,OMN87:18,306,7,11,14,22,39,57.6667,22.8333,OMN
1957,OMN87:19,306,9,13,17,24,42,56.6667,23.3333,OMN
1958,OMN87:2,306,7,11,15,23,40,56.5,24.25,OMN
1959,OMN87:20,306,11,15,19,27,46,56.6667,23.5,OMN
1960,OMN87:21,306,13,18,22,30,50,56.5,23.6667,OMN
1961,OMN87:23,306,9,13,17,25,43,56.3333,23.5,OMN
1962,OMN87:26,306,8,12,16,23,41,57.2536,22.9008,OMN
1963,OMN87:29,306,8,11,15,23,41,57.8333,22.8333,OMN
1964,OMN87:5,306,11,15,19,27,46,57.1667,23.4,OMN
1965,OMN87:6,306,12,16,20,28,47,57.1667,23.5,OMN
1966,OMN87:60,306,7,11,15,22,40,57.5,22.8333,OMN
1967,OMN87:70,306,8,12,16,23,41,57.5333,22.9333,OMN
1968,OMN87:72,306,6,9,13,20,37,58.05,22.6333,OMN
1969,OMN87:74,306,5,8,12,19,36,58,22.5,OMN
1970,OMN87:75,306,5,8,12,19,36,58.5333,22.5,OMN
1971,OMN87:84,306,8,11,15,23,41,58.1667,22.8333,OMN
1972,OMN87:9,306,10,14,18,26,45,57.29,23.1133,OMN
1973,PAK-S210,259,320,323,327,336,359,70.95,30.1667,PAK
1974,PAK-S211,228,279,282,285,290,304,73.4667,34.3667,PAK
1975,PAK-S212,228,283,286,290,296,314,73.1333,33.6667,PAK
1976,PAK-S213,339,126,129,132,139,153,67,30.2,PAK
1977,PAK74:100,325,118,122,125,132,147,71.7917,35.5389,PAK
1978,PAK74:101,320,129,132,136,143,157,71.9,35.2,PAK
1979,PAK74:13,106,189,193,196,202,216,74.7667,36.25,PAK
1980,PAK74:14,106,193,196,199,205,220,74.75,36.25,PAK
1981,PAK74:15,106,195,198,201,208,223,74.6581,36.3244,PAK
1982,PAK74:16,106,191,194,197,204,218,74.9,36.4833,PAK
1983,PAK74:17,106,191,194,197,203,218,74.9,36.48,PAK
1984,PAK74:18,106,208,212,216,223,241,74.86,36.32,PAK
1985,PAK74:22,340,137,140,144,150,164,74.3,36.05,PAK
